student_id,topic,difficulty,score,attempts,time_spent,next_topic,next_action,next_difficulty_adj
S087,Optimization,Intermediate,59,1,60,Optimization,Continue,Same
S088,Optimization,Beginner,18,4,24,Optimization,Revision,Same
S088,Optimization,Beginner,55,1,7,Optimization,Continue,Same
S088,Optimization,Beginner,39,4,44,Optimization,Revision,Same
S088,Optimization,Beginner,64,1,36,Optimization,Continue,Same
S088,Optimization,Beginner,62,4,56,Optimization,Continue,Same
S088,Optimization,Beginner,28,2,28,Optimization,Revision,Same
S088,Optimization,Beginner,59,2,22,Optimization,Continue,Same
S088,Optimization,Beginner,42,2,52,Optimization,Revision,Same
S088,Optimization,Beginner,90,2,41,Optimization,Continue,Increase
S088,Optimization,Intermediate,54,1,36,Optimization,Continue,Same
S088,Optimization,Intermediate,71,1,53,Optimization,Continue,Same
S088,Optimization,Intermediate,63,3,34,Optimization,Continue,Same
S088,Optimization,Intermediate,43,4,7,Optimization,Revision,Decrease
S088,Optimization,Beginner,57,2,23,Optimization,Continue,Same
S088,Optimization,Beginner,59,3,36,Optimization,Continue,Same
S088,Optimization,Beginner,92,3,30,Optimization,Continue,Increase
S088,Optimization,Intermediate,71,3,45,Optimization,Continue,Same
S088,Optimization,Intermediate,85,4,29,Optimization,Continue,Increase
S088,Optimization,Advanced,68,3,48,Optimization,Continue,Same
S088,Optimization,Advanced,49,4,24,Optimization,Revision,Decrease
S089,Optimization,Beginner,43,2,49,Optimization,Revision,Same
S089,Optimization,Beginner,30,4,36,Optimization,Revision,Same
S089,Optimization,Beginner,38,4,44,Optimization,Revision,Same
S089,Optimization,Beginner,54,1,54,Optimization,Continue,Same
S089,Optimization,Beginner,71,3,30,Optimization,Continue,Same
S089,Optimization,Beginner,47,1,51,Optimization,Revision,Same
S089,Optimization,Beginner,79,2,17,Optimization,Continue,Same
S089,Optimization,Beginner,69,1,59,Optimization,Continue,Same
S089,Optimization,Beginner,62,4,43,Optimization,Continue,Same
S089,Optimization,Beginner,80,3,43,Optimization,Continue,Same
S089,Optimization,Beginner,76,1,6,Optimization,Continue,Same
S089,Optimization,Beginner,84,2,33,Optimization,Continue,Increase
S089,Optimization,Intermediate,87,1,47,Optimization,Continue,Increase
S089,Optimization,Advanced,84,1,14,Neural Networks,Next Topic,Same
S089,Neural Networks,Beginner,59,1,31,Neural Networks,Continue,Same
S089,Neural Networks,Beginner,95,4,27,Neural Networks,Continue,Increase
S089,Neural Networks,Intermediate,76,1,35,Neural Networks,Continue,Same
S089,Neural Networks,Intermediate,85,4,7,Neural Networks,Continue,Increase
S089,Neural Networks,Advanced,78,2,60,Neural Networks,Continue,Same
S089,Neural Networks,Advanced,20,4,18,Neural Networks,Revision,Decrease
S090,Optimization,Beginner,44,2,24,Optimization,Revision,Same
S090,Optimization,Beginner,25,2,46,Optimization,Revision,Same
S090,Optimization,Beginner,46,2,53,Optimization,Revision,Same
S090,Optimization,Beginner,36,3,21,Optimization,Revision,Same
S090,Optimization,Beginner,74,2,43,Optimization,Continue,Same
S090,Optimization,Beginner,61,3,59,Optimization,Continue,Same
S090,Optimization,Beginner,66,3,21,Optimization,Continue,Same
S090,Optimization,Beginner,55,1,32,Optimization,Continue,Same
S090,Optimization,Beginner,68,3,27,Optimization,Continue,Same
S090,Optimization,Beginner,94,4,28,Optimization,Continue,Increase
S090,Optimization,Intermediate,72,1,44,Optimization,Continue,Same
S090,Optimization,Intermediate,95,4,59,Optimization,Continue,Increase
S090,Optimization,Advanced,65,1,10,Optimization,Continue,Same
S090,Optimization,Advanced,66,1,53,Optimization,Continue,Same
S090,Optimization,Advanced,39,1,23,Optimization,Revision,Decrease
S090,Optimization,Intermediate,53,3,31,Optimization,Continue,Same
S090,Optimization,Intermediate,45,4,41,Optimization,Revision,Decrease
S090,Optimization,Beginner,90,2,57,Optimization,Continue,Increase
S090,Optimization,Intermediate,67,1,14,Optimization,Continue,Same
S090,Optimization,Intermediate,91,2,28,Optimization,Continue,Increase
S091,Optimization,Beginner,32,3,51,Optimization,Revision,Same
S091,Optimization,Beginner,40,4,33,Optimization,Revision,Same
S091,Optimization,Beginner,46,2,21,Optimization,Revision,Same
S091,Optimization,Beginner,86,2,57,Optimization,Continue,Increase
S091,Optimization,Intermediate,0,2,18,Optimization,Revision,Decrease
S091,Optimization,Beginner,52,4,57,Optimization,Continue,Same
S091,Optimization,Beginner,54,2,23,Optimization,Continue,Same
S091,Optimization,Beginner,56,4,9,Optimization,Continue,Same
S091,Optimization,Beginner,52,3,9,Optimization,Continue,Same
S091,Optimization,Beginner,58,2,19,Optimization,Continue,Same
S091,Optimization,Beginner,80,4,60,Optimization,Continue,Same
S091,Optimization,Beginner,98,2,53,Optimization,Continue,Increase
S091,Optimization,Intermediate,82,3,44,Optimization,Continue,Increase
S091,Optimization,Advanced,35,3,18,Optimization,Revision,Decrease
S091,Optimization,Intermediate,90,2,14,Optimization,Continue,Increase
S091,Optimization,Advanced,60,2,9,Optimization,Continue,Same
S091,Optimization,Advanced,31,2,59,Optimization,Revision,Decrease
S091,Optimization,Intermediate,42,1,10,Optimization,Revision,Decrease
S091,Optimization,Beginner,94,3,40,Optimization,Continue,Increase
S091,Optimization,Intermediate,98,3,11,Optimization,Continue,Increase
S092,Optimization,Beginner,27,2,28,Optimization,Revision,Same
S092,Optimization,Beginner,29,4,58,Optimization,Revision,Same
S092,Optimization,Beginner,18,3,17,Optimization,Revision,Same
S092,Optimization,Beginner,4,3,17,Optimization,Revision,Same
S092,Optimization,Beginner,52,4,6,Optimization,Continue,Same
S092,Optimization,Beginner,46,2,35,Optimization,Revision,Same
S092,Optimization,Beginner,42,4,27,Optimization,Revision,Same
S092,Optimization,Beginner,86,2,47,Optimization,Continue,Increase
S092,Optimization,Intermediate,29,3,12,Optimization,Revision,Decrease
S092,Optimization,Beginner,63,3,22,Optimization,Continue,Same
S092,Optimization,Beginner,71,2,55,Optimization,Continue,Same
S092,Optimization,Beginner,100,1,49,Optimization,Continue,Increase
S092,Optimization,Intermediate,65,1,46,Optimization,Continue,Same
S092,Optimization,Intermediate,89,4,13,Optimization,Continue,Increase
S092,Optimization,Advanced,58,1,21,Optimization,Continue,Same
S092,Optimization,Advanced,63,3,36,Optimization,Continue,Same
S092,Optimization,Advanced,34,2,26,Optimization,Revision,Decrease
S092,Optimization,Intermediate,100,4,16,Optimization,Continue,Increase
S092,Optimization,Advanced,52,1,41,Optimization,Continue,Same
S092,Optimization,Advanced,18,3,24,Optimization,Revision,Decrease
S093,Optimization,Beginner,7,2,44,Optimization,Revision,Same
S093,Optimization,Beginner,11,2,49,Optimization,Revision,Same
S093,Optimization,Beginner,22,2,51,Optimization,Revision,Same
S093,Optimization,Beginner,37,4,14,Optimization,Revision,Same
S093,Optimization,Beginner,81,1,51,Optimization,Continue,Increase
S093,Optimization,Intermediate,15,4,10,Optimization,Revision,Decrease
S093,Optimization,Beginner,58,1,29,Optimization,Continue,Same
S093,Optimization,Beginner,58,2,31,Optimization,Continue,Same
S093,Optimization,Beginner,66,1,17,Optimization,Continue,Same
S093,Optimization,Beginner,79,2,12,Optimization,Continue,Same
S093,Optimization,Beginner,81,1,17,Optimization,Continue,Increase
S093,Optimization,Intermediate,60,2,8,Optimization,Continue,Same
S093,Optimization,Intermediate,62,1,8,Optimization,Continue,Same
S093,Optimization,Intermediate,85,2,25,Optimization,Continue,Increase
S093,Optimization,Advanced,41,1,5,Optimization,Revision,Decrease
S093,Optimization,Intermediate,78,4,36,Optimization,Continue,Same
S093,Optimization,Intermediate,76,3,17,Optimization,Continue,Same
S093,Optimization,Intermediate,77,4,51,Optimization,Continue,Same
S093,Optimization,Intermediate,92,3,57,Optimization,Continue,Increase
S093,Optimization,Advanced,60,1,18,Optimization,Continue,Same
S094,Optimization,Beginner,26,4,35,Optimization,Revision,Same
S094,Optimization,Beginner,23,4,5,Optimization,Revision,Same
S094,Optimization,Beginner,33,3,23,Optimization,Revision,Same
S094,Optimization,Beginner,28,2,42,Optimization,Revision,Same
S094,Optimization,Beginner,78,1,58,Optimization,Continue,Same
S094,Optimization,Beginner,54,3,11,Optimization,Continue,Same
S094,Optimization,Beginner,63,2,25,Optimization,Continue,Same
S094,Optimization,Beginner,64,2,53,Optimization,Continue,Same
S094,Optimization,Beginner,54,2,31,Optimization,Continue,Same
S094,Optimization,Beginner,100,2,37,Optimization,Continue,Increase
S094,Optimization,Intermediate,84,2,21,Optimization,Continue,Increase
S094,Optimization,Advanced,26,2,37,Optimization,Revision,Decrease
S094,Optimization,Intermediate,55,3,25,Optimization,Continue,Same
S094,Optimization,Intermediate,73,3,26,Optimization,Continue,Same
S094,Optimization,Intermediate,57,1,55,Optimization,Continue,Same
S094,Optimization,Intermediate,86,3,52,Optimization,Continue,Increase
S094,Optimization,Advanced,62,1,57,Optimization,Continue,Same
S094,Optimization,Advanced,63,4,24,Optimization,Continue,Same
S094,Optimization,Advanced,39,1,46,Optimization,Revision,Decrease
S094,Optimization,Intermediate,73,3,58,Optimization,Continue,Same
S095,Optimization,Beginner,3,4,23,Optimization,Revision,Same
S095,Optimization,Beginner,14,2,9,Optimization,Revision,Same
S095,Optimization,Beginner,59,1,20,Optimization,Continue,Same
S095,Optimization,Beginner,41,4,6,Optimization,Revision,Same
S095,Optimization,Beginner,51,1,56,Optimization,Continue,Same
S095,Optimization,Beginner,37,4,28,Optimization,Revision,Same
S095,Optimization,Beginner,59,3,45,Optimization,Continue,Same
S095,Optimization,Beginner,84,2,9,Optimization,Continue,Increase
S095,Optimization,Intermediate,71,2,18,Optimization,Continue,Same
S095,Optimization,Intermediate,42,1,44,Optimization,Revision,Decrease
S095,Optimization,Beginner,74,3,30,Optimization,Continue,Same
S095,Optimization,Beginner,55,4,6,Optimization,Continue,Same
S095,Optimization,Beginner,83,3,18,Optimization,Continue,Increase
S095,Optimization,Intermediate,50,4,44,Optimization,Continue,Same
S095,Optimization,Intermediate,51,1,14,Optimization,Continue,Same
S095,Optimization,Intermediate,90,1,38,Optimization,Continue,Increase
S095,Optimization,Advanced,56,1,26,Optimization,Continue,Same
S095,Optimization,Advanced,70,3,24,Optimization,Continue,Same
S095,Optimization,Advanced,63,1,27,Optimization,Continue,Same
S095,Optimization,Advanced,38,2,52,Optimization,Revision,Decrease
S096,Optimization,Beginner,31,1,11,Optimization,Revision,Same
S096,Optimization,Beginner,34,4,43,Optimization,Revision,Same
S096,Optimization,Beginner,27,4,52,Optimization,Revision,Same
S096,Optimization,Beginner,46,1,10,Optimization,Revision,Same
S096,Optimization,Beginner,54,3,44,Optimization,Continue,Same
S096,Optimization,Beginner,45,2,8,Optimization,Revision,Same
S096,Optimization,Beginner,77,3,46,Optimization,Continue,Same
S096,Optimization,Beginner,79,3,42,Optimization,Continue,Same
S096,Optimization,Beginner,69,2,45,Optimization,Continue,Same
S096,Optimization,Beginner,64,4,43,Optimization,Continue,Same
S096,Optimization,Beginner,49,3,31,Optimization,Revision,Same
S096,Optimization,Beginner,100,2,17,Optimization,Continue,Increase
S096,Optimization,Intermediate,67,2,43,Optimization,Continue,Same
S096,Optimization,Intermediate,71,3,41,Optimization,Continue,Same
S096,Optimization,Intermediate,59,3,25,Optimization,Continue,Same
S096,Optimization,Intermediate,94,3,18,Optimization,Continue,Increase
S096,Optimization,Advanced,59,1,57,Optimization,Continue,Same
S096,Optimization,Advanced,41,2,38,Optimization,Revision,Decrease
S096,Optimization,Intermediate,80,2,9,Optimization,Continue,Same
S096,Optimization,Intermediate,88,4,45,Optimization,Continue,Increase
S097,Optimization,Beginner,41,3,22,Optimization,Revision,Same
S097,Optimization,Beginner,64,3,39,Optimization,Continue,Same
S097,Optimization,Beginner,48,1,35,Optimization,Revision,Same
S097,Optimization,Beginner,46,1,25,Optimization,Revision,Same
S097,Optimization,Beginner,44,4,51,Optimization,Revision,Same
S097,Optimization,Beginner,35,4,59,Optimization,Revision,Same
S097,Optimization,Beginner,41,1,27,Optimization,Revision,Same
S097,Optimization,Beginner,52,1,43,Optimization,Continue,Same
S097,Optimization,Beginner,54,1,14,Optimization,Continue,Same
S097,Optimization,Beginner,75,3,42,Optimization,Continue,Same
S097,Optimization,Beginner,89,4,26,Optimization,Continue,Increase
S097,Optimization,Intermediate,69,3,14,Optimization,Continue,Same
S097,Optimization,Intermediate,88,2,20,Optimization,Continue,Increase
S097,Optimization,Advanced,43,2,40,Optimization,Revision,Decrease
S097,Optimization,Intermediate,79,4,45,Optimization,Continue,Same
S097,Optimization,Intermediate,91,4,29,Optimization,Continue,Increase
S097,Optimization,Advanced,54,2,26,Optimization,Continue,Same
S097,Optimization,Advanced,48,1,57,Optimization,Revision,Decrease
S097,Optimization,Intermediate,63,3,29,Optimization,Continue,Same
S097,Optimization,Intermediate,36,2,20,Optimization,Revision,Decrease
S098,Optimization,Beginner,57,4,57,Optimization,Continue,Same
S098,Optimization,Beginner,40,4,45,Optimization,Revision,Same
S098,Optimization,Beginner,62,4,30,Optimization,Continue,Same
S098,Optimization,Beginner,27,4,23,Optimization,Revision,Same
S098,Optimization,Beginner,60,3,59,Optimization,Continue,Same
S098,Optimization,Beginner,72,2,42,Optimization,Continue,Same
S098,Optimization,Beginner,60,2,20,Optimization,Continue,Same
S098,Optimization,Beginner,59,4,41,Optimization,Continue,Same
S098,Optimization,Beginner,52,2,26,Optimization,Continue,Same
S098,Optimization,Beginner,69,1,10,Optimization,Continue,Same
S098,Optimization,Beginner,79,1,21,Optimization,Continue,Same
S098,Optimization,Beginner,86,2,19,Optimization,Continue,Increase
S098,Optimization,Intermediate,63,1,52,Optimization,Continue,Same
S098,Optimization,Intermediate,53,3,33,Optimization,Continue,Same
S098,Optimization,Intermediate,74,2,40,Optimization,Continue,Same
S098,Optimization,Intermediate,56,3,10,Optimization,Continue,Same
S098,Optimization,Intermediate,52,4,52,Optimization,Continue,Same
S098,Optimization,Intermediate,66,3,31,Optimization,Continue,Same
S098,Optimization,Intermediate,69,2,19,Optimization,Continue,Same
S098,Optimization,Intermediate,76,3,23,Optimization,Continue,Same
S099,Optimization,Beginner,26,1,31,Optimization,Revision,Same
S099,Optimization,Beginner,61,4,38,Optimization,Continue,Same
S099,Optimization,Beginner,17,4,37,Optimization,Revision,Same
S099,Optimization,Beginner,25,3,12,Optimization,Revision,Same
S099,Optimization,Beginner,62,4,57,Optimization,Continue,Same
S099,Optimization,Beginner,37,1,57,Optimization,Revision,Same
S099,Optimization,Beginner,69,4,17,Optimization,Continue,Same
S099,Optimization,Beginner,59,3,28,Optimization,Continue,Same
S099,Optimization,Beginner,91,2,18,Optimization,Continue,Increase
S099,Optimization,Intermediate,54,1,27,Optimization,Continue,Same
S099,Optimization,Intermediate,67,1,51,Optimization,Continue,Same
S099,Optimization,Intermediate,76,3,50,Optimization,Continue,Same
S099,Optimization,Intermediate,79,4,38,Optimization,Continue,Same
S099,Optimization,Intermediate,57,4,52,Optimization,Continue,Same
S099,Optimization,Intermediate,80,1,11,Optimization,Continue,Same
S099,Optimization,Intermediate,77,3,6,Optimization,Continue,Same
S099,Optimization,Intermediate,72,2,26,Optimization,Continue,Same
S099,Optimization,Intermediate,85,2,5,Optimization,Continue,Increase
S099,Optimization,Advanced,57,4,18,Optimization,Continue,Same
S099,Optimization,Advanced,48,4,33,Optimization,Revision,Decrease
